user_id,variant,assigned_day,pre_margin_kopecks
1543,A,0,1140
1544,B,0,922
1545,B,0,4767
1546,B,0,1158
1547,A,0,1062
1548,A,0,3876
1549,B,0,2580
1550,B,0,0
1551,B,0,899
1552,A,0,7218
1553,A,0,3840
1554,B,0,1842
1555,A,0,0
1556,B,0,0
1557,A,0,1332
1558,B,0,971
1559,A,0,858
1560,B,0,2421
1561,B,0,5456
1562,A,0,2300
1563,B,0,0
1564,A,0,0
1565,B,0,0
1566,B,0,5855
1567,B,0,2580
1568,B,0,3525
1569,A,0,9709
1570,B,0,7365
1571,B,0,0
1572,B,0,0
1573,B,0,4761
1574,B,0,4329
1575,B,0,0
1576,A,0,3741
1577,A,0,1321
1578,B,0,5880
1579,A,0,4701
1580,A,0,992
1581,B,0,0
1582,A,0,0
1583,B,0,1395
1584,A,0,3056
1585,B,0,1427
1586,B,0,6132
1587,A,0,1555
1588,A,0,988
1589,A,0,0
1590,B,0,2952
1591,B,0,5185
1592,B,0,2402
1593,A,0,882
1594,B,0,0
1595,B,0,8868
1596,B,0,870
1597,B,0,862
1598,A,0,931
1599,A,0,1203
1600,B,0,2172
1601,B,0,0
1602,A,0,896
1603,A,0,0
1604,B,0,4548
1605,B,0,1290
1606,A,0,993
1607,B,0,5332
1608,B,0,1034
1609,B,0,0
1610,A,0,0
1611,A,0,1029
1612,A,0,2976
1613,B,0,3018
1614,A,0,7300
1615,A,0,1067
1616,A,0,1523
1617,A,0,2062
1618,B,0,4173
1619,B,0,0
1620,B,0,0
1621,A,0,2577
1622,B,0,1123
1623,A,0,1163
1624,A,0,0
1625,A,0,4143
1626,A,0,0
1627,B,0,6100
1628,A,0,1516
1629,A,0,1728
1630,B,0,2715
1631,A,0,11032
1632,A,0,0
1633,A,0,2034
1634,B,0,2102
1635,A,0,2108
1636,B,0,5614
1637,A,0,3438
1638,A,0,834
1639,A,0,922
1640,A,0,904
1641,A,0,4904
1642,B,0,4254
1643,A,0,0
1644,B,0,1360
1645,B,0,1100
1646,B,0,1557
1647,B,0,2904
1648,B,0,5256
1649,B,0,3474
1650,A,0,5530
1651,A,0,4218
1652,A,0,0
1653,A,0,0
1654,A,0,0
1655,B,0,0
1656,B,0,0
1657,B,0,0
1658,A,0,2658
1659,A,0,7130
1660,A,0,4644
1661,A,0,2974
1662,B,0,3078
1663,A,0,6240
1664,A,0,4656
1665,B,0,2586
1666,A,0,0
1667,A,0,0
1668,B,0,0
1669,A,0,2418
1670,A,0,0
1671,A,0,1279
1672,B,0,1736
1673,B,0,2808
1674,A,0,0
1675,A,0,0
1676,B,0,1958
1677,B,0,1213
1678,B,0,0
1679,A,0,0
1680,B,0,4416
1681,A,0,0
1682,A,0,2750
1683,A,0,4435
1684,A,0,5880
1685,A,0,1326
1686,A,0,1371
1687,A,0,3351
1688,A,0,895
1689,A,0,0
1690,B,0,8292
1691,A,0,0
1692,A,0,5485
1693,A,0,0
1694,A,0,0
1695,A,0,0
1696,A,0,816
1697,A,0,963
1698,A,0,973
1699,B,0,1668
1700,B,0,1219
1701,A,0,2716
1702,A,0,8934
1703,A,0,2426
1704,B,0,3117
1705,A,0,1167
1706,A,0,0
1707,A,0,7413
1708,B,0,0
1709,B,0,4227
1710,B,0,1215
1711,B,0,3092
1712,B,0,0
1713,A,0,6060
1714,B,0,0
1715,A,0,1568
1716,B,0,3532
1717,B,0,2230
1718,A,0,3046
1719,B,0,2026
1720,B,0,3390
1721,B,0,1854
1722,B,0,0
1723,B,0,1458
1724,B,0,3675
1725,A,0,1716
1726,B,0,2806
1727,B,0,0
1728,A,0,1117
1729,B,0,1358
1730,B,0,1398
1731,A,0,946
1732,B,0,1498
1733,A,0,0
1734,A,0,0
1735,A,0,0
1736,A,0,0
1737,B,0,0
1738,B,0,3172
1739,B,0,3004
1740,B,0,0
1741,B,0,2290
1742,B,0,0
1743,B,0,1650
1744,A,0,5856
1745,A,0,940
1746,B,0,5880
1747,B,0,1286
1748,A,0,908
1749,A,0,4119
1750,B,0,0
1751,A,0,0
1752,B,0,6336
1753,B,0,0
1754,A,0,3120
1755,B,0,2510
1756,B,0,3579
1757,A,0,0
1758,B,0,1299
1759,A,0,5084
1760,B,0,2122
1761,B,0,4300
1762,A,0,1341
1763,A,0,2634
1764,B,0,4232
1765,A,0,3345
1766,A,0,0
1767,A,0,3162
1768,A,0,6762
1769,B,0,1539
1770,A,0,1260
1771,B,0,1884
1772,B,0,1598
1773,A,0,7610
1774,A,0,2656
1775,B,0,1730
1776,B,0,4719
1777,A,0,1296
1778,A,0,1162
1779,A,0,9264
1780,A,0,0
1781,B,0,1437
1782,A,0,0
1783,A,0,5172
1784,A,0,8953
1785,B,0,0
1786,A,0,8351
1787,A,0,1409
1788,A,0,1458
1789,B,0,0
1790,B,0,945
1791,A,0,5894
1792,B,0,1880
1793,A,0,2518
1794,A,0,1017
1795,B,0,0
1796,A,0,2444
1797,A,0,3212
1798,B,0,822
1799,B,0,1171
1800,B,0,964
1801,A,0,3050
1802,B,0,0
1803,A,0,1583
1804,A,0,3536
1805,A,0,0
1806,A,0,8286
1807,B,0,3183
1808,A,0,1848
1809,B,0,911
1810,A,0,1081
1811,B,0,2010
1812,A,0,4239
1813,B,0,2865
1814,A,0,2924
1815,B,0,2582
1816,B,0,0
1817,A,0,4828
1818,A,0,1461
1819,B,0,0
1820,B,0,0
1821,B,0,3342
1822,B,0,5166
1823,B,0,4656
1824,A,0,1246
1825,B,0,3900
1826,A,0,0
1827,A,0,2320
1828,B,0,5090
1829,A,0,4872
1830,A,0,0
1831,A,0,2892
1832,A,0,1060
1833,B,0,0
1834,B,0,888
1835,A,0,2918
1836,B,0,1433
1837,B,0,3861
1838,A,0,2950
1839,A,0,3476
1840,B,0,1690
1841,A,0,0
1842,A,0,8808
1843,A,0,2660
1844,A,0,8680
1845,B,0,979
1846,B,0,2958
1847,B,0,3908
1848,B,0,0
1849,B,0,1232
1850,B,0,0
1851,A,0,1209
1852,A,0,9776
1853,A,0,1449
1854,A,0,1513
1855,A,0,1888
1856,B,0,812
1857,A,0,1439
1858,B,0,2406
1859,A,0,0
1860,A,0,2872
1861,A,0,1008
1862,B,0,0
1863,B,0,0
1864,B,0,1274
1865,A,0,2492
1866,B,0,1192
1867,B,0,1648
1868,B,0,0
1869,B,0,0
1870,B,0,7254
1871,B,0,4575
1872,B,0,0
1873,B,0,0
1874,B,0,0
1875,B,0,0
1876,B,0,2008
1877,A,0,1136
1878,A,0,0
1879,A,0,0
1880,B,0,0
1881,B,0,0
1882,B,0,0
1883,A,0,933
1884,A,0,1393
1885,A,0,1022
1886,A,0,2558
1887,A,0,849
1888,A,0,2990
1889,A,0,0
1890,B,0,5652
1891,A,0,4156
1892,A,0,6192
1893,B,0,964
1894,B,0,989
1895,A,0,874
1896,A,0,0
1897,A,0,3579
1898,B,0,1416
1899,A,0,2610
1900,A,0,0
1901,B,0,827
1902,A,0,5432
1903,A,0,0
1904,B,0,0
1905,A,0,4707
1906,A,0,4790
1907,B,0,4632
1908,A,0,0
1909,A,0,966
1910,A,0,1124
1911,A,0,0
1912,B,0,0
1913,A,0,4080
1914,A,0,0
1915,B,0,3912
1916,A,0,0
1917,A,0,2902
1918,A,0,1067
1919,B,0,0
1920,A,0,0
1921,B,0,0
1922,A,0,0
1923,B,0,3534
1924,A,0,0
1925,B,0,1192
1926,A,0,1952
1927,B,0,0
1928,A,0,3024
1929,A,0,3426
1930,A,0,2400
1931,A,0,1584
1932,A,0,2444
1933,B,0,0
1934,B,0,0
1935,A,0,1920
1936,B,0,1309
1937,A,0,2278
1938,B,0,1039
1939,B,0,1067
1940,B,0,1344
1941,A,0,2606
1942,A,0,8016
1943,B,0,3717
1944,B,0,1794
1945,B,0,7275
1946,A,0,822
1947,B,0,2040
1948,B,0,3132
1949,A,0,0
1950,B,0,1262
1951,A,0,1162
1952,A,0,1173
1953,B,0,1378
1954,A,0,10408
1955,B,0,804
1956,A,0,3435
1957,A,0,1666
1958,B,0,0
1959,A,0,5960
1960,B,0,1241
1961,A,0,3288
1962,A,0,5220
1963,B,0,3142
1964,B,0,961
1965,B,0,5555
1966,B,0,2072
1967,A,0,3000
1968,A,0,0
1969,A,0,0
1970,A,0,1524
1971,A,0,1067
1972,A,0,2550
1973,A,0,7690
1974,A,0,0
1975,A,0,0
1976,B,0,0
1977,B,0,0
1978,A,0,0
1979,A,0,1322
1980,B,0,0
1981,B,0,4560
1982,B,0,4568
1983,B,0,0
1984,A,0,3652
1985,B,0,5394
1986,B,0,0
1987,A,0,0
1988,B,0,4270
1989,A,0,1413
1990,A,0,2642
1991,B,0,0
1992,A,0,1976
1993,A,0,9792
1994,B,0,2856
1995,B,0,808
1996,B,0,1219
1997,B,0,944
1998,A,0,4504
1999,B,0,4556
2000,A,0,0
2001,B,0,1083
2002,B,0,1328
2003,B,0,0
2004,A,0,1072
2005,B,0,0
2006,A,0,0
2007,A,0,3843
2008,A,0,3783
2009,B,0,1564
2010,B,0,3426
2011,A,0,1245
2012,A,0,0
2013,A,0,1471
2014,B,0,1374
2015,A,0,0
2016,B,0,1523
2017,B,0,8384
2018,A,0,5712
2019,B,0,1539
2020,B,0,0
2021,A,0,0
2022,A,0,2724
2023,A,0,1597
2024,B,0,4146
2025,A,0,0
2026,A,0,0
2027,B,0,1596
2028,A,0,0
2029,B,0,852
2030,B,0,1115
2031,A,0,0
2032,B,0,1425
2033,A,0,0
2034,A,0,1101
2035,A,0,8078
2036,B,0,7572
2037,B,0,1429
2038,B,0,1573
2039,A,0,0
2040,A,0,3138
2041,B,0,1275
2042,A,0,2954
2043,A,0,2739
2044,B,0,0
2045,A,0,0
2046,B,0,6380
2047,A,0,0
2048,B,0,1182
2049,B,0,6144
2050,A,0,0
2051,B,0,1836
2052,A,0,1242
2053,A,0,1391
2054,A,0,1632
2055,A,0,1010
2056,B,0,0
2057,B,0,0
2058,B,0,2246
2059,B,0,5900
2060,A,0,4115
2061,A,0,1015
2062,A,0,1021
2063,B,0,9823
2064,A,0,0
2065,A,0,1599
2066,A,0,0
2067,A,0,4611
2068,A,0,0
2069,A,0,0
2070,A,0,2404
2071,B,0,918
2072,B,0,7200
2073,A,0,4032
2074,B,0,1294
2075,A,0,5856
2076,A,0,6296
2077,B,0,2618
2078,A,0,7464
2079,B,0,0
2080,B,0,0
2081,A,0,0
2082,A,0,0
2083,A,0,0
2084,B,0,1966
2085,A,0,5360
2086,A,0,1486
2087,B,0,0
2088,B,0,2920
2089,B,0,3198
2090,B,0,4083
2091,B,0,2646
2092,B,0,1398
2093,B,0,1486
2094,A,0,0
2095,A,0,1024
2096,B,0,1004
2097,A,0,0
2098,A,0,3150
2099,B,0,0
2100,B,0,1624
2101,B,0,2638
2102,B,0,1323
2103,A,0,5855
2104,A,0,8706
2105,B,0,6252
2106,A,0,0
2107,B,0,1517
2108,A,0,1169
2109,A,0,4443
2110,B,0,9486
2111,A,0,0
2112,A,0,2808
2113,A,0,3046
2114,A,0,1802
2115,B,0,4197
2116,A,0,2925
2117,B,0,3534
2118,A,0,1940
2119,A,0,6985
2120,A,0,993
2121,B,0,822
2122,A,0,2314
2123,B,0,0
2124,B,0,10752
2125,B,0,4384
2126,A,0,0
2127,A,0,4026
2128,B,0,1055
2129,B,0,5210
2130,A,0,3096
2131,B,0,0
2132,B,0,0
2133,A,0,3216
2134,A,0,3504
2135,B,0,0
2136,B,0,4900
2137,A,0,1408
2138,B,0,11544
2139,A,0,8310
2140,A,0,1045
2141,B,0,5336
2142,A,0,2838
2143,A,0,0
2144,A,0,1333
2145,A,0,4500
2146,B,0,2124
2147,B,0,7335
2148,B,0,2000
2149,B,0,3174
2150,A,0,4860
2151,A,0,1670
2152,A,0,5720
2153,A,0,0
2154,B,0,981
2155,A,0,0
2156,A,0,5288
2157,B,0,2056
2158,A,0,0
2159,B,0,964
2160,B,0,5816
2161,B,0,0
2162,A,0,0
2163,A,0,3327
2164,B,0,4755
2165,A,0,3237
2166,A,0,5540
2167,A,0,0
2168,B,0,1338
2169,B,0,6340
2170,B,0,0
2171,B,0,842
2172,B,0,2280
2173,A,0,1483
2174,A,0,4902
2175,B,0,2996
2176,A,0,2020
2177,A,0,0
2178,A,0,944
2179,B,0,0
2180,B,0,5308
2181,B,0,0
2182,A,0,7554
2183,A,0,3645
2184,B,0,1509
2185,B,0,4764
2186,B,0,0
2187,B,0,4240
2188,B,0,12264
2189,A,0,1101
2190,B,0,6388
2191,A,0,880
2192,A,0,1343
2193,A,0,0
2194,A,0,2805
2195,A,0,2698
2196,B,0,1896
2197,A,0,5275
2198,B,0,0
2199,A,0,0
2200,B,0,0
2201,A,0,5610
2202,B,0,926
2203,B,0,0
2204,A,0,2994
2205,B,0,814
2206,B,0,1270
2207,B,0,2364
2208,B,0,1000
2209,B,0,4113
2210,A,0,0
2211,B,0,7045
2212,B,0,0
2213,B,0,2928
2214,A,0,2588
2215,A,0,999
2216,B,0,1375
2217,A,0,2840
2218,B,0,0
2219,B,0,1594
2220,B,0,1922
2221,B,0,0
2222,A,0,2643
2223,A,0,1301
2224,A,0,10629
2225,A,0,3561
2226,B,0,7910
2227,B,0,0
2228,A,0,0
2229,A,0,0
2230,B,0,0
2231,B,0,1758
2232,B,0,1070
2233,B,0,4311
2234,B,0,8676
2235,B,0,5244
2236,A,0,1780
2237,A,0,1194
2238,A,0,1406
2239,A,0,2624
2240,B,0,0
2241,A,0,1591
2242,B,0,1934
2243,A,0,2640
2244,A,0,5225
2245,A,0,0
2246,B,0,1393
2247,B,0,0
2248,B,0,2556
2249,A,0,0
2250,A,0,3474
2251,A,0,0
2252,A,0,0
2253,A,0,2736
2254,B,0,1274
2255,B,0,2152
2256,B,0,3324
2257,A,0,7675
2258,A,0,1296
2259,B,0,800
2260,A,0,1502
2261,A,0,7376
2262,A,0,3496
2263,A,0,0
2264,B,0,0
2265,B,0,0
2266,A,0,4356
2267,B,0,4128
2268,B,0,4089
2269,A,0,2328
2270,A,0,1380
2271,A,0,4167
2272,B,0,2740
2273,B,0,2880
2274,A,0,0
2275,A,0,3309
2276,A,0,1628
2277,A,0,4395
2278,A,0,4425
2279,A,0,0
2280,B,0,2502
2281,B,0,3465
2282,B,0,1420
2283,A,0,5040
2284,B,0,1286
2285,A,0,8580
2286,A,0,2798
2287,B,0,3528
2288,A,0,2394
2289,A,0,5196
2290,A,0,3678
2291,B,0,0
2292,B,0,0
2293,A,0,0
2294,B,0,3630
2295,A,0,6288
2296,B,0,2646
2297,A,0,2787
2298,A,0,2718
2299,A,0,1162
2300,B,0,13610
2301,B,0,7422
2302,A,0,1296
2303,B,0,1099
2304,B,0,3018
2305,A,0,7350
2306,A,0,2992
2307,A,0,3432
2308,A,0,2174
2309,A,0,1005
2310,A,0,7824
2311,B,0,4755
2312,A,0,1918
2313,A,0,0
2314,B,0,7000
2315,A,0,4134
2316,A,0,4992
2317,A,0,1482
2318,B,0,1110
2319,B,0,0
2320,A,0,0
2321,B,0,7000
2322,B,0,8344
2323,B,0,0
2324,A,0,1433
2325,A,0,0
2326,B,0,4468
2327,A,0,926
2328,A,0,0
2329,B,0,11172
2330,B,0,7854
2331,B,0,0
2332,B,0,1463
2333,B,0,2096
2334,A,0,1185
2335,B,0,0
2336,B,0,2644
2337,A,0,2116
2338,B,0,5170
2339,A,0,0
2340,B,0,1325
2341,B,0,4600
2342,B,0,2796
2343,A,0,5616
2344,A,0,6268
2345,A,0,0
2346,A,0,1168
2347,B,0,1384
2348,A,0,6168
2349,A,0,2886
2350,A,0,2973
2351,B,0,1099
2352,A,0,0
2353,B,0,5046
2354,B,0,948
2355,A,0,1313
2356,A,0,9457
2357,B,0,6340
2358,A,0,6148
2359,A,0,3208
2360,B,0,8940
2361,A,0,927
2362,B,0,1499
2363,B,0,0
2364,A,0,7602
2365,A,0,3063
2366,A,0,3081
2367,B,0,1421
2368,B,0,0
2369,B,0,1061
2370,A,0,0
2371,B,0,6792
2372,A,0,1070
2373,A,0,0
2374,B,0,0
2375,A,0,0
2376,A,0,4647
2377,B,0,2428
2378,A,0,4251
2379,B,0,2846
2380,A,0,4096
2381,A,0,0
2382,B,0,2492
2383,B,0,0
2384,A,0,1026
2385,A,0,2660
2386,B,0,3066
2387,A,0,876
2388,A,0,3840
2389,A,0,0
2390,A,0,9653
2391,B,0,0
2392,A,0,1073
2393,B,0,0
2394,B,0,3663
2395,A,0,826
2396,B,0,0
2397,B,0,6860
2398,A,0,0
2399,B,0,9342
2400,B,0,2848
2401,B,0,1362
2402,A,0,0
2403,A,0,1510
2404,B,0,2276
2405,A,0,3585
2406,B,0,13992
2407,B,0,0
2408,B,0,9504
2409,B,0,2620
2410,A,0,3046
2411,B,0,929
2412,B,0,0
2413,B,0,0
2414,B,0,0
2415,B,0,0
2416,B,0,847
2417,A,0,0
2418,A,0,7350
2419,A,0,1451
2420,B,0,1980
2421,B,0,1304
2422,B,0,0
2423,B,0,2954
2424,B,0,6140
2425,B,0,998
2426,B,0,2272
2427,A,0,1559
2428,B,0,1417
2429,A,0,1149
2430,B,0,0
2431,A,0,0
2432,B,0,0
2433,A,0,5178
2434,A,0,1876
2435,B,0,6244
2436,A,0,0
2437,A,0,0
2438,A,0,4496
2439,A,0,2274
2440,B,0,1386
2441,A,0,5030
2442,A,0,1056
2443,B,0,2760
2444,A,0,8034
2445,A,0,5568
2446,B,0,1318
2447,A,0,3600
2448,B,0,7878
2449,A,0,0
2450,A,0,1271
2451,B,0,0
2452,A,0,1952
2453,A,0,2540
2454,A,0,1306
2455,A,0,0
2456,B,0,0
2457,A,0,1198
2458,A,0,6695
2459,A,0,0
2460,A,0,0
2461,A,0,1536
2462,A,0,1243
2463,A,0,814
2464,B,0,0
2465,A,0,0
2466,A,0,3232
2467,A,0,0
2468,A,0,2478
2469,A,0,1678
2470,B,0,0
2471,A,0,903
2472,A,0,2493
2473,B,0,1369
2474,B,0,0
2475,B,0,7374
2476,A,0,2078
2477,A,0,1023
2478,A,0,0
2479,A,0,2868
2480,B,0,6048
2481,B,0,1489
2482,A,0,1261
2483,A,0,0
2484,A,0,0
2485,B,0,3652
2486,B,0,1087
2487,B,0,0
2488,A,0,4395
2489,A,0,1186
2490,B,0,1437
2491,A,0,0
2492,B,0,6985
2493,A,0,0
2494,B,0,9730
2495,A,0,1094
2496,B,0,1271
2497,B,0,1347
2498,B,0,1292
2499,B,0,1053
2500,B,0,1626
2501,B,0,4756
2502,B,0,1209
2503,B,0,2664
2504,B,0,2686
2505,A,0,1235
2506,A,0,1188
2507,B,0,4532
2508,A,0,1173
2509,A,0,2382
2510,A,0,3420
2511,B,0,2460
2512,B,0,0
2513,A,0,1830
2514,B,0,3772
2515,A,0,0
2516,B,0,988
2517,A,0,914
2518,B,0,2492
2519,A,0,0
2520,A,0,1521
2521,B,0,3009
2522,A,0,10661
2523,B,0,2324
2524,A,0,2950
2525,A,0,3696
2526,A,0,1198
2527,B,0,818
2528,B,0,5740
2529,B,0,3120
2530,B,0,6536
2531,A,0,2120
2532,A,0,3112
2533,A,0,3164
2534,B,0,1586
2535,B,0,0
2536,B,0,0
2537,B,0,873
2538,B,0,6307
2539,B,0,1577
2540,A,0,0
2541,A,0,862
2542,B,0,2156
2543,B,0,0
2544,A,0,1063
2545,A,0,3531
2546,B,0,0
2547,A,0,1762
2548,B,0,1128
2549,B,0,0
2550,A,0,1161
2551,B,0,2634
2552,A,0,0
2553,A,0,3855
2554,A,0,1240
2555,A,0,4885
2556,A,0,0
2557,A,0,0
2558,A,0,3412
2559,A,0,1334
2560,B,0,923
2561,A,0,4100
2562,A,0,2991
2563,A,0,3090
2564,B,0,7040
2565,B,0,1326
2566,B,0,1571
2567,B,0,21658
2568,B,0,0
2569,B,0,3256
2570,A,0,1333
2571,A,0,1485
2572,B,0,1007
2573,B,0,0
2574,B,0,3744
2575,A,0,0
2576,A,0,6430
2577,A,0,3249
2578,B,0,1842
2579,A,0,2667
2580,A,0,0
2581,B,0,3060
2582,B,0,0
2583,A,0,3128
2584,B,0,1010
2585,B,0,1372
2586,A,0,0
2587,B,0,1070
2588,B,0,3166
2589,B,0,1346
2590,A,0,3154
2591,A,0,4692
2592,B,0,6414
2593,B,0,1227
2594,B,0,3082
2595,A,0,1176
2596,A,0,1362
2597,A,0,1533
2598,A,0,2796
2599,A,0,1477
2600,B,0,3058
2601,A,0,0
2602,B,0,7775
2603,A,0,4125
2604,A,0,0
2605,B,0,1023
2606,A,0,2228
2607,A,0,0
2608,B,0,0
2609,B,0,6115
2610,B,0,2754
2611,B,0,0
2612,A,0,0
2613,A,0,0
2614,A,0,10087
2615,A,0,7866
2616,A,0,0
2617,B,0,2992
2618,A,0,1678
2619,B,0,2890
2620,A,0,1130
2621,B,0,0
2622,B,0,2916
2623,B,0,6585
2624,B,0,5204
2625,B,0,3123
2626,A,0,802
2627,A,0,10822
2628,A,0,0
2629,A,0,0
2630,A,0,0
2631,B,0,2104
2632,A,0,3852
2633,A,0,0
2634,A,0,2589
2635,A,0,2810
2636,B,0,5760
2637,B,0,0
2638,B,0,5736
2639,B,0,2948
2640,A,0,1487
2641,B,0,0
2642,B,0,7475
2643,B,0,1600
2644,B,0,1098
2645,A,0,5880
2646,A,0,1173
2647,A,0,6036
2648,A,0,4755
2649,A,0,2696
2650,B,0,1211
2651,A,0,1476
2652,A,0,2014
2653,B,0,0
2654,A,0,5245
2655,B,0,4161
2656,A,0,2698
2657,A,0,2656
2658,B,0,2184
2659,B,0,2652
2660,A,0,0
2661,A,0,3240
2662,B,0,1092
2663,A,0,1234
2664,B,0,0
2665,B,0,0
2666,A,0,0
2667,A,0,1798
2668,A,0,4476
2669,A,0,3822
2670,A,0,1301
2671,A,0,2540
2672,A,0,2202
2673,A,0,0
2674,A,0,6670
2675,B,0,0
2676,B,0,6860
2677,A,0,1555
2678,B,0,0
2679,B,0,2482
2680,A,0,1560
2681,A,0,3166
2682,A,0,0
2683,B,0,3639
2684,B,0,2528
2685,B,0,1117
2686,A,0,4179
2687,A,0,3812
2688,B,0,1572
2689,B,0,2448
2690,B,0,804
2691,A,0,1157
2692,A,0,6056
2693,B,0,3126
2694,A,0,4340
2695,A,0,5916
2696,A,0,4935
2697,A,0,4665
2698,B,0,2078
2699,B,0,0
2700,B,0,1211
2701,A,0,0
2702,B,0,2666
2703,B,0,0
2704,A,0,2380
2705,A,0,0
2706,B,0,0
2707,A,0,954
2708,A,0,0
2709,B,0,1329
2710,A,0,4269
2711,A,0,5710
2712,A,0,0
2713,A,0,4540
2714,B,0,2898
2715,A,0,896
2716,A,0,4539
2717,B,0,2958
2718,A,0,898
2719,B,0,1109
2720,B,0,1303
2721,B,0,0
2722,A,0,13070
2723,A,0,7315
2724,A,0,0
2725,A,0,4536
2726,B,0,0
2727,A,0,1046
2728,A,0,2926
2729,B,0,3868
2730,A,0,0
2731,A,0,1541
2732,A,0,0
2733,A,0,3684
2734,B,0,0
2735,B,0,973
2736,A,0,0
2737,A,0,0
2738,A,0,3118
2739,A,0,9318
2740,A,0,6896
2741,A,0,2182
2742,A,0,7440
2743,A,0,4944
2744,B,0,1376
2745,B,0,8538
2746,A,0,7050
2747,B,0,0
2748,B,0,5400
2749,A,0,2834
2750,B,0,978
2751,B,0,0
2752,B,0,1369
2753,B,0,2942
2754,B,0,1347
2755,A,0,8953
2756,B,0,1307
2757,B,0,2946
2758,A,0,3735
2759,B,0,2068
2760,A,0,0
2761,A,0,856
2762,B,0,4218
2763,B,0,0
2764,A,0,3117
2765,B,0,1214
2766,B,0,2650
2767,A,0,2318
2768,A,0,1499
2769,A,0,0
2770,A,0,0
2771,A,0,6132
2772,A,0,0
2773,B,0,1457
2774,A,0,3591
2775,B,0,0
2776,A,0,896
2777,A,0,0
2778,B,0,5905
2779,B,0,0
2780,A,0,0
2781,B,0,0
2782,B,0,4149
2783,B,0,0
2784,B,0,901
2785,A,0,1758
2786,B,0,1614
2787,A,0,1196
2788,B,0,0
2789,B,0,1360
2790,B,0,0
2791,B,0,3046
2792,B,0,2054
2793,B,0,2366
2794,A,0,0
2795,A,0,0
2796,A,0,2469
2797,B,0,6176
2798,A,0,5912
2799,A,0,0
2800,B,0,3729
2801,A,0,2616
2802,B,0,3849
2803,B,0,0
2804,A,0,2044
2805,A,0,3524
2806,A,0,5820
2807,A,0,0
2808,A,0,1217
2809,A,0,2872
2810,A,0,0
2811,A,0,0
2812,A,0,5645
2813,B,0,4572
2814,B,0,0
2815,B,0,1676
2816,A,0,1932
2817,B,0,0
2818,A,0,8288
2819,B,0,0
2820,B,0,0
2821,B,0,3612
2822,B,0,1521
2823,B,0,6546
2824,B,0,1211
2825,B,0,2360
2826,B,0,990
2827,A,0,0
2828,B,0,0
2829,A,0,1583
2830,A,0,1008
2831,A,0,1531
2832,A,0,1984
2833,A,0,3606
2834,A,0,858
2835,B,0,821
2836,B,0,0
2837,B,0,7020
2838,A,0,4503
2839,A,0,1400
2840,A,0,6461
2841,B,0,1652
2842,B,0,7782
2843,B,0,0
2844,B,0,2538
2845,B,0,4872
2846,A,0,4865
2847,B,0,3327
2848,A,0,4040
2849,B,0,3681
2850,B,0,8862
2851,A,0,4156
2852,A,0,1359
2853,A,0,0
2854,B,0,0
2855,B,0,2460
2856,A,0,5952
2857,A,0,1756
2858,B,0,894
2859,B,0,0
2860,B,0,2904
2861,B,0,3536
2862,B,0,0
2863,A,0,979
2864,B,0,1806
2865,B,0,13959
2866,B,0,1079
2867,A,0,2496
2868,A,0,1218
2869,A,0,0
2870,A,0,0
2871,A,0,0
2872,A,0,3402
2873,B,0,4584
2874,A,0,0
2875,B,0,885
2876,B,0,1376
2877,B,0,11025
2878,B,0,1157
2879,A,0,835
2880,B,0,0
2881,A,0,2672
2882,B,0,2346
2883,B,0,0
2884,B,0,2790
2885,A,0,4329
2886,B,0,1423
2887,B,0,2836
2888,A,0,2690
2889,B,0,6580
2890,B,0,0
2891,B,0,0
2892,A,0,0
2893,B,0,3552
2894,A,0,0
2895,B,0,1107
2896,B,0,0
2897,B,0,2532
2898,A,0,2616
2899,A,0,4090
2900,B,0,0
2901,A,0,4220
2902,B,0,0
2903,B,0,7120
2904,A,0,5488
2905,B,0,2054
2906,B,0,2475
2907,B,0,0
2908,B,0,9792
2909,B,0,4808
2910,A,0,822
2911,B,0,1341
2912,B,0,3980
2913,B,0,2376
2914,A,0,4515
2915,B,0,1778
2916,A,0,0
2917,B,0,1204
2918,A,0,2406
2919,B,0,3483
2920,B,0,5718
2921,A,0,7936
2922,B,0,1095
2923,A,0,0
2924,A,0,3987
2925,B,0,4780
2926,A,0,1442
2927,A,0,0
2928,B,0,2616
2929,B,0,1530
2930,A,0,2712
2931,B,0,0
2932,A,0,6925
2933,A,0,0
2934,B,0,0
2935,B,0,4368
2936,B,0,1594
2937,B,0,1463
2938,A,0,0
2939,A,0,1554
2940,B,0,0
2941,B,0,4194
2942,A,0,5584
2943,A,0,0
2944,B,0,0
2945,B,0,0
2946,B,0,1429
2947,A,0,1223
2948,A,0,3094
2949,A,0,9351
2950,B,0,1286
2951,B,0,4536
2952,A,0,2162
2953,B,0,3588
2954,A,0,0
2955,A,0,9296
2956,A,0,3858
2957,B,0,6972
2958,A,0,3708
2959,A,0,0
2960,B,0,5095
2961,A,0,1526
2962,A,0,3096
2963,A,0,1326
2964,B,0,1154
2965,A,0,0
2966,B,0,4780
2967,B,0,3303
2968,B,0,4962
2969,A,0,2020
2970,B,0,1089
2971,B,0,6440
2972,B,0,1892
2973,A,0,7908
2974,A,0,0
2975,B,0,4285
2976,B,0,0
2977,A,0,7630
2978,A,0,2168
2979,A,0,1511
2980,A,0,9180
2981,B,0,3732
2982,B,0,1932
2983,B,0,0
2984,A,0,0
2985,B,0,0
2986,B,0,0
